IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
7073.0,23692.0,1843.0,13.1,19.9,29.8,14.2,20.4,12.4,23.2,80.2,12.7,0.3,0.0,0.6,6.2,25.6,1996,80.9,7.8,11.4,0.0,5.6
6349.0,24199.0,2991.0,8.5,2.2,28.4,22.9,26.2,5.4,17.1,82.4,11.2,0.0,1.0,2.4,3.0,34.8,3045,84.8,12.9,0.9,1.4,15.9
5309.0,27955.0,1857.0,5.6,10.2,22.5,18.9,24.9,13.9,19.8,89.2,7.3,0.3,0.4,0.4,2.4,34.0,2409,81.0,13.0,5.5,0.5,10.4
7681.0,28558.0,3182.0,8.8,12.7,37.8,15.2,23.6,12.7,10.8,79.4,6.7,2.5,1.0,0.8,9.5,29.9,1358,75.0,13.3,11.4,0.3,8.9
6735.0,30654.0,2402.0,10.7,9.8,38.8,17.2,20.2,8.4,15.3,82.7,12.9,0.0,0.0,0.5,3.8,27.8,4734,77.3,17.4,5.3,0.0,4.2
6214.0,25358.0,1978.0,15.9,32.6,32.8,21.6,22.9,7.2,15.5,86.7,7.3,0.0,1.7,0.8,3.6,23.8,2509,71.8,21.6,6.7,0.0,7.0
5180.0,31042.0,5213.0,10.9,18.8,37.7,14.6,21.5,10.5,15.7,81.3,7.3,0.5,3.4,3.4,4.0,25.6,2721,75.4,23.6,0.5,0.4,8.2
6671.0,33657.0,3925.0,6.3,7.2,47.4,8.5,24.0,8.9,11.2,89.0,7.6,0.0,0.0,0.0,3.3,22.6,2146,76.7,20.1,3.2,0.0,8.3
7190.0,24483.0,3159.0,21.4,34.0,26.7,19.4,29.9,9.1,15.0,71.8,19.1,0.4,0.9,2.6,5.2,23.3,3027,72.4,19.1,6.4,2.1,9.0
12550.0,27268.0,4115.0,23.8,25.0,42.5,26.3,16.3,4.7,10.1,78.9,8.6,0.0,8.4,2.0,2.2,16.8,2753,74.7,21.0,4.3,0.0,6.4
3689.0,14114.0,2408.0,47.2,63.0,33.6,24.7,29.0,2.3,10.3,69.5,13.2,10.0,5.4,0.8,1.2,17.9,2453,75.8,23.2,1.0,0.0,20.9
3510.0,10512.0,1802.0,65.4,81.6,36.1,24.0,31.2,3.8,4.9,64.7,9.3,15.6,7.7,2.7,0.0,23.4,3421,64.1,35.9,0.0,0.0,13.0
4224.0,20732.0,3304.0,27.2,35.6,40.9,13.8,24.6,8.4,12.2,56.9,20.9,1.8,12.0,5.1,3.2,23.8,2833,67.7,28.4,3.2,0.6,6.4
8330.0,27589.0,2795.0,13.0,6.6,46.0,16.7,21.1,5.2,11.0,88.6,4.3,1.3,2.4,0.7,2.7,26.9,3396,69.5,24.8,5.7,0.0,7.3
5511.0,21234.0,1472.0,17.3,35.4,25.1,19.6,21.9,10.2,23.3,80.6,14.3,0.0,1.8,2.1,1.2,25.9,1974,78.9,20.1,1.0,0.0,10.6
9322.0,25852.0,2125.0,7.0,9.2,34.7,16.2,30.2,9.4,9.5,86.0,10.0,0.4,0.4,0.7,2.4,28.4,2423,82.2,14.3,3.5,0.0,5.5
14027.0,27435.0,2425.0,10.1,24.1,31.0,18.3,23.6,14.6,12.5,88.5,6.0,0.0,0.7,0.2,4.6,30.6,1718,79.3,14.4,6.2,0.2,8.1
3879.0,25206.0,2448.0,12.5,24.4,27.8,19.4,19.9,15.6,17.3,82.8,10.9,0.1,1.7,0.9,3.5,29.0,1889,73.7,17.5,8.8,0.0,6.1
11438.0,28306.0,2024.0,7.4,10.8,24.4,19.6,23.2,14.4,18.4,79.7,14.0,0.0,1.5,0.4,4.3,32.0,1232,81.1,11.6,6.5,0.8,7.7
8117.0,27062.0,4086.0,6.5,3.4,23.4,16.9,28.6,9.4,21.7,83.6,11.1,0.1,2.6,1.6,1.0,27.0,2509,87.4,11.0,1.2,0.3,7.3
9437.0,23628.0,2586.0,18.4,24.2,19.8,13.9,29.0,10.3,27.0,80.6,14.6,0.4,1.3,2.6,0.4,23.2,1339,91.0,7.1,1.9,0.0,12.3
6073.0,4544.0,710.0,72.0,44.4,17.4,32.0,42.4,0.6,7.6,32.7,10.5,4.9,35.2,4.0,12.6,15.4,1748,64.4,33.1,2.5,0.0,33.9
4445.0,27083.0,2812.0,10.5,16.3,26.9,15.4,28.3,11.0,18.4,83.8,11.2,0.0,1.2,2.1,1.5,26.2,1394,81.9,13.6,4.5,0.0,7.0
13750.0,31257.0,2794.0,5.3,5.9,30.7,10.8,26.7,20.3,11.5,87.5,6.2,0.4,0.1,0.5,5.2,25.6,1537,74.4,14.6,10.9,0.0,5.7
11195.0,33389.0,3319.0,10.0,16.8,28.5,20.2,26.1,14.3,10.8,83.4,9.7,0.2,0.3,0.8,5.6,24.0,2064,79.7,12.6,7.8,0.0,3.8
9365.0,28024.0,5899.0,12.8,18.3,28.8,22.0,29.5,3.7,16.0,87.2,8.8,0.5,2.6,0.1,0.7,19.4,1547,65.3,28.5,6.2,0.0,8.8
5464.0,25426.0,6055.0,23.8,37.6,20.4,18.5,22.7,16.3,22.0,84.4,8.9,0.0,4.0,0.0,2.6,16.1,1524,83.5,10.0,6.4,0.0,13.7
4934.0,21480.0,2282.0,20.8,45.1,22.8,18.9,26.4,10.4,21.5,84.8,9.5,0.0,1.8,0.9,3.0,30.4,990,80.0,12.7,7.3,0.0,6.9
6640.0,26169.0,1715.0,9.2,12.6,30.9,14.1,26.3,10.1,18.6,82.7,10.1,0.0,1.0,0.8,5.5,26.2,1902,66.4,24.1,9.6,0.0,5.2
5012.0,30920.0,4984.0,9.3,8.6,31.5,17.0,29.6,9.0,12.9,87.8,7.0,0.0,1.0,0.5,3.7,19.5,2182,75.7,20.3,3.9,0.0,8.8
4340.0,22552.0,2405.0,5.5,6.6,21.2,14.7,23.5,15.6,25.1,55.9,12.7,0.0,7.5,15.1,8.8,17.0,2621,79.5,7.4,12.5,0.6,3.8
6525.0,24869.0,3093.0,13.8,22.3,24.6,14.0,20.1,11.0,30.3,75.5,11.4,0.8,7.4,1.8,3.2,18.6,1720,81.7,11.2,7.2,0.0,6.4
11576.0,22448.0,3231.0,9.8,11.7,16.8,19.6,21.5,8.3,33.8,74.9,20.6,3.4,0.0,0.0,1.1,26.9,1480,89.6,7.2,3.2,0.0,11.6
4791.0,23396.0,2167.0,11.7,19.7,21.8,11.3,33.0,11.9,22.0,84.7,8.3,2.4,0.0,2.5,2.1,24.0,2908,87.9,8.5,3.6,0.0,8.4
3421.0,24156.0,2192.0,8.1,6.2,27.4,14.4,30.1,6.2,21.9,82.4,11.7,1.2,1.3,0.0,3.3,25.5,2439,90.4,8.0,1.6,0.0,10.1
6542.0,36640.0,4119.0,7.2,17.1,35.3,9.2,35.0,5.6,14.9,81.2,6.3,6.2,1.1,1.5,3.7,30.4,2946,82.1,11.9,5.4,0.6,9.2
2944.0,21139.0,3866.0,18.8,31.8,12.9,18.4,26.1,9.3,33.3,72.6,21.1,1.8,2.7,0.6,1.2,24.6,2899,89.8,5.6,4.6,0.0,13.4
5714.0,41381.0,4015.0,4.8,10.9,42.1,13.3,25.0,8.4,11.1,80.1,5.6,8.0,0.9,2.1,3.4,27.9,3000,85.6,11.7,2.7,0.0,5.9
5449.0,32411.0,2479.0,6.6,11.1,33.7,17.7,23.4,9.9,15.3,81.8,3.9,5.7,2.2,0.4,6.1,31.2,2763,83.1,11.8,4.7,0.4,7.0
11392.0,23025.0,3767.0,18.7,33.2,23.4,12.8,26.9,9.2,27.8,78.5,9.0,5.5,5.6,0.4,0.9,28.0,2165,92.1,4.3,3.5,0.0,11.9
13402.0,31014.0,4349.0,6.2,10.9,35.2,18.4,32.8,3.5,10.1,79.6,6.2,9.5,0.9,0.0,3.8,33.8,1905,83.4,11.8,4.8,0.0,9.2
13958.0,41627.0,4093.0,2.9,2.8,53.1,11.7,23.8,5.4,6.0,74.1,9.5,8.8,1.0,1.7,5.0,25.8,2346,80.3,15.9,3.8,0.0,4.0
15679.0,27961.0,3337.0,10.0,8.2,32.5,11.6,31.5,11.2,13.3,75.0,18.2,2.0,0.9,2.5,1.3,27.2,2271,93.5,2.5,4.0,0.0,7.1
12167.0,23099.0,3428.0,21.7,46.0,21.8,28.1,18.8,14.9,16.3,70.2,14.6,3.1,11.0,0.1,1.0,28.1,1621,93.2,3.9,2.2,0.7,11.3
16772.0,41883.0,9835.0,2.2,0.0,48.4,7.5,22.8,3.7,17.6,84.9,6.3,5.3,0.7,1.7,1.2,28.4,1689,84.3,9.2,6.5,0.0,13.7
24967.0,32221.0,3165.0,4.0,2.7,36.7,18.1,25.5,3.5,16.2,70.7,15.6,7.2,0.0,0.0,6.6,37.1,1692,83.0,13.3,3.7,0.0,6.4
12417.0,20555.0,3009.0,15.7,26.1,18.6,14.2,27.3,10.7,29.2,81.4,7.8,4.1,3.5,0.0,3.2,30.6,966,84.9,10.2,4.9,0.0,14.8
7084.0,28164.0,2928.0,14.0,28.7,20.8,16.6,25.4,9.1,28.1,69.8,18.6,7.4,0.7,0.9,2.6,28.4,3430,91.2,4.9,3.9,0.0,3.5
13691.0,33909.0,5732.0,7.7,7.3,39.6,15.9,30.7,6.5,7.4,84.6,4.5,4.9,0.4,0.9,4.7,27.1,1898,92.7,2.5,4.4,0.5,10.8
4273.0,23972.0,2706.0,16.5,30.5,24.9,13.2,32.0,3.9,26.0,75.1,20.2,4.2,0.0,0.2,0.2,23.2,2450,93.8,5.9,0.3,0.0,7.4
11584.0,21192.0,3663.0,18.2,34.5,23.6,18.8,24.8,5.8,27.1,85.3,10.6,3.1,0.0,0.0,1.1,23.5,1421,96.5,1.8,1.8,0.0,7.2
14934.0,30660.0,4311.0,24.6,46.7,40.2,17.7,23.0,4.7,14.4,86.6,8.6,1.4,0.4,0.4,2.6,25.5,2267,86.1,11.5,2.5,0.0,7.7
9870.0,22948.0,2334.0,18.0,27.1,21.0,20.5,23.8,10.8,23.9,78.0,9.9,2.3,3.7,4.2,1.9,26.4,2218,88.8,8.1,3.1,0.0,10.6
4133.0,20465.0,1928.0,10.9,20.2,24.4,19.0,22.0,9.8,24.8,71.2,18.6,2.6,0.9,1.5,5.3,23.4,2867,90.4,4.1,5.5,0.0,7.6
13893.0,22708.0,3426.0,10.5,13.0,32.8,11.6,30.1,8.8,16.7,88.4,2.8,2.5,0.7,1.6,4.0,30.1,1537,88.2,8.4,3.4,0.0,10.0
14693.0,40850.0,4670.0,2.8,0.0,36.6,14.0,29.0,4.9,15.4,79.1,5.5,5.0,2.0,1.2,7.3,24.3,1660,85.9,10.2,3.9,0.0,3.1
7468.0,32719.0,3594.0,5.5,7.3,42.3,12.9,30.1,3.8,10.9,81.7,8.6,4.8,1.3,1.3,2.3,30.7,1794,84.0,13.5,2.0,0.4,4.6
7144.0,29087.0,3575.0,4.4,3.1,33.6,19.4,30.3,5.7,11.0,86.4,4.8,3.2,0.9,1.2,3.6,23.9,1695,88.4,8.8,2.8,0.0,5.1
10151.0,35876.0,4645.0,4.0,5.2,35.4,13.6,29.2,6.3,15.5,80.4,10.7,4.2,1.0,1.3,2.3,31.2,3603,91.8,6.6,1.6,0.0,7.6
11550.0,32852.0,4157.0,7.4,17.3,38.3,12.3,28.5,11.4,9.6,88.6,4.1,2.0,0.3,0.4,4.7,28.1,1900,91.8,7.3,0.9,0.0,7.5
9971.0,31155.0,2762.0,4.4,9.1,33.4,18.3,29.6,7.7,11.1,81.4,10.2,4.1,0.6,1.1,2.5,27.7,2744,83.2,12.0,4.5,0.4,5.5
18639.0,27260.0,5389.0,13.1,23.6,26.8,19.7,31.8,7.2,14.5,75.2,14.0,3.9,1.7,2.3,2.9,28.2,2317,90.4,8.8,0.7,0.0,12.7
5633.0,27453.0,2493.0,3.4,1.3,33.7,19.3,30.7,3.9,12.3,87.1,4.3,2.5,1.1,1.2,3.9,23.2,2306,82.9,11.4,3.3,2.5,6.5
14795.0,27949.0,2776.0,5.2,1.5,38.3,8.4,29.9,8.1,15.3,86.8,4.5,2.0,2.3,1.1,3.2,28.3,1781,81.7,16.1,1.6,0.7,6.7
12996.0,38281.0,5001.0,7.3,14.8,43.0,7.4,33.0,8.8,7.8,85.7,2.2,1.5,0.0,0.0,10.6,28.4,1861,77.3,15.5,6.7,0.5,7.0
6612.0,37191.0,3352.0,3.7,0.0,34.4,13.1,34.5,8.5,9.6,86.6,4.9,2.0,0.5,0.4,5.6,29.4,1787,79.9,14.9,4.3,0.9,5.7
8766.0,38141.0,9596.0,7.7,14.9,42.7,14.2,24.4,7.5,11.2,89.7,2.8,3.5,0.0,0.7,3.2,28.3,2019,87.9,5.0,7.2,0.0,7.8
7965.0,41514.0,4039.0,3.6,0.0,49.1,10.6,28.2,5.1,7.1,84.3,10.4,3.2,0.0,0.1,2.1,33.1,2603,89.5,9.8,0.8,0.0,6.5
5509.0,24474.0,2152.0,10.0,17.2,29.3,19.0,23.4,7.8,20.4,78.7,14.6,3.4,0.9,0.5,1.9,26.5,3160,87.0,10.0,2.7,0.3,8.2
11766.0,29983.0,2779.0,12.1,24.0,37.2,18.5,27.7,5.1,11.5,84.7,9.2,2.2,0.0,1.0,2.9,28.5,2785,81.3,14.2,4.5,0.0,5.3
13893.0,28378.0,2365.0,12.0,24.5,38.0,10.4,32.2,3.8,15.5,80.1,9.1,3.5,0.4,2.0,4.8,27.0,2673,90.0,6.0,4.0,0.0,6.8
9072.0,23032.0,1970.0,3.4,4.8,26.2,16.0,21.6,11.8,24.4,86.3,6.5,1.8,0.0,0.5,4.8,26.1,1579,94.5,3.7,1.8,0.0,9.8
8044.0,26774.0,2862.0,14.7,22.7,31.3,19.7,28.9,4.8,15.3,81.1,11.9,2.3,0.6,2.5,1.5,26.9,3068,88.5,8.7,2.9,0.0,9.5
13911.0,36595.0,3304.0,4.7,7.3,44.5,14.9,25.1,5.2,10.3,86.4,3.4,3.3,0.0,1.6,5.4,31.8,2241,88.1,9.0,2.9,0.0,7.5
9527.0,28223.0,3162.0,16.5,35.2,32.4,16.4,32.9,4.4,14.0,80.5,10.8,0.5,1.6,0.0,6.7,24.5,2527,91.8,5.9,2.3,0.0,7.4
5972.0,34821.0,2018.0,1.2,0.6,44.5,8.6,30.2,3.9,12.8,86.8,3.5,4.0,0.3,0.8,4.5,34.4,3466,86.1,11.5,2.2,0.2,5.5
9751.0,40096.0,3686.0,1.9,3.0,50.9,8.6,29.6,4.1,6.8,85.5,4.4,4.0,0.3,0.2,5.7,33.5,2343,85.1,10.8,4.0,0.0,4.8
15080.0,46724.0,5223.0,1.4,1.9,51.9,8.5,28.0,5.0,6.6,82.9,6.2,2.5,0.0,0.3,8.1,34.5,1869,81.0,11.6,7.4,0.0,6.3
16884.0,25057.0,4277.0,18.0,34.7,31.4,23.7,18.9,8.8,17.2,73.9,20.9,2.7,0.9,0.6,1.1,28.4,1953,95.1,4.9,0.0,0.0,9.3
26745.0,34116.0,3283.0,4.8,3.0,32.3,24.2,24.1,11.0,8.5,95.0,2.2,0.6,0.0,0.0,2.2,40.5,1347,80.3,17.5,2.2,0.0,4.5
15161.0,34814.0,2633.0,4.9,5.3,39.7,10.6,32.4,6.9,10.4,82.0,5.6,4.1,0.7,0.0,7.7,34.9,3378,88.0,7.6,4.4,0.0,4.0
10746.0,29631.0,3720.0,5.9,0.0,26.3,16.0,28.4,13.1,16.1,78.0,11.4,5.8,0.0,0.0,4.8,32.4,1765,88.7,6.4,4.9,0.0,8.4
11230.0,39501.0,4610.0,6.8,9.1,39.7,16.0,26.4,4.5,13.5,77.0,9.2,7.7,0.3,1.1,4.7,36.2,2106,86.0,9.0,5.0,0.0,5.1
8901.0,34163.0,3059.0,5.1,8.1,40.5,15.9,28.2,7.4,8.0,83.8,7.1,2.2,0.9,0.3,5.7,38.0,1584,87.7,8.5,3.9,0.0,7.9
5936.0,20424.0,2120.0,15.7,25.5,26.6,17.1,34.2,4.8,17.3,76.7,13.6,6.4,0.6,0.3,2.3,32.7,1425,91.4,5.6,1.5,1.5,6.6
8781.0,34414.0,2558.0,4.8,7.8,48.1,5.1,32.3,6.4,8.2,83.0,5.6,6.6,0.0,0.0,4.9,33.3,1413,88.4,10.1,1.5,0.0,4.7
4268.0,31476.0,3350.0,4.0,3.4,35.9,5.6,25.3,10.0,23.2,79.1,11.5,3.6,2.0,0.4,3.5,30.1,2590,89.7,6.7,3.6,0.0,7.0
17315.0,30561.0,3226.0,10.5,13.3,46.6,10.4,25.0,7.8,10.1,82.3,8.5,3.5,1.6,1.1,3.0,30.5,1529,80.1,16.2,3.7,0.0,7.1
15331.0,37500.0,2967.0,2.6,0.0,48.7,10.6,26.9,2.6,11.2,82.8,7.9,5.8,0.3,0.0,3.2,34.7,1791,86.7,11.1,2.2,0.0,3.2
4935.0,33242.0,2514.0,1.5,2.0,45.0,12.5,28.1,6.4,8.0,86.9,6.5,3.1,0.0,0.2,3.2,26.7,3425,89.5,7.8,2.5,0.2,5.2
9506.0,48994.0,5530.0,0.6,0.0,51.9,6.7,29.6,5.1,6.7,78.1,7.4,5.7,1.5,0.9,6.4,29.7,1971,88.2,8.3,3.6,0.0,7.2
23617.0,49528.0,9908.0,1.4,2.1,44.0,6.4,33.2,5.0,11.4,87.5,2.7,6.8,0.0,0.5,2.5,31.8,2729,89.8,7.3,2.9,0.0,5.8
7505.0,31266.0,4180.0,5.7,8.1,33.0,17.9,18.7,15.7,14.6,76.5,15.4,1.8,0.7,0.4,5.2,26.0,3189,92.5,4.6,2.8,0.0,5.2
15430.0,40299.0,5024.0,3.4,3.9,42.4,15.6,23.4,9.1,9.6,75.7,10.3,5.5,2.0,0.4,6.0,32.0,2031,78.3,15.1,6.6,0.0,8.4
4371.0,41173.0,5564.0,6.7,2.4,52.9,14.0,22.8,4.4,5.9,81.6,8.2,3.7,1.0,0.9,4.7,29.9,1800,88.0,10.3,1.7,0.0,9.6
9898.0,20217.0,2056.0,15.1,25.8,15.8,21.0,16.9,9.6,36.7,68.7,24.7,1.2,2.9,0.8,1.8,22.3,2737,91.2,3.8,4.7,0.3,10.1
11659.0,16868.0,2067.0,13.0,19.9,14.1,24.7,20.4,6.9,33.9,77.9,15.9,1.7,1.9,1.2,1.4,22.1,1813,94.5,3.9,1.6,0.0,7.8
9931.0,22136.0,3200.0,19.4,31.5,20.9,23.5,23.8,5.0,26.7,70.8,11.8,4.7,9.1,1.8,1.8,19.5,1783,90.6,7.9,1.5,0.0,5.3
14273.0,36376.0,4869.0,9.7,18.2,34.4,17.2,23.3,5.6,19.5,72.4,13.9,4.0,0.3,3.1,6.2,25.1,2477,85.9,9.5,4.6,0.0,6.2
7185.0,27564.0,3713.0,10.1,11.1,43.0,11.3,24.2,6.3,15.3,78.7,10.3,2.9,2.0,3.0,3.0,27.0,2239,86.0,8.0,6.0,0.0,6.2
9050.0,25262.0,4420.0,27.9,50.9,37.2,20.8,23.8,6.0,12.2,72.0,13.8,0.2,8.5,1.7,3.7,22.4,2064,87.1,9.3,3.6,0.0,4.9
8008.0,60962.0,17041.0,2.4,1.3,56.0,10.8,24.2,4.7,4.3,81.5,7.5,3.3,1.7,0.2,5.8,28.2,1381,85.2,9.8,4.9,0.0,5.9
9312.0,30410.0,3978.0,5.6,9.9,36.4,14.7,31.2,5.2,12.5,75.4,12.1,4.3,4.3,1.2,2.6,24.6,3044,84.4,9.1,6.5,0.0,10.8
5274.0,31806.0,9224.0,12.5,7.1,26.3,15.0,23.2,6.0,29.4,82.9,7.6,3.8,2.7,1.8,1.2,28.4,4075,92.6,3.3,4.0,0.0,11.0
11573.0,53698.0,6859.0,7.3,13.4,55.3,9.1,19.3,5.6,10.7,79.0,7.4,5.9,1.5,1.7,4.5,27.3,2425,89.6,7.0,3.5,0.0,9.3
9841.0,33624.0,3668.0,7.5,9.5,37.5,11.6,26.4,8.4,16.2,84.6,6.6,4.8,1.2,0.5,2.3,27.1,2779,90.9,6.2,2.9,0.0,8.1
2969.0,26201.0,3900.0,13.6,27.3,28.2,30.2,20.4,9.7,11.5,77.2,16.7,2.0,0.0,0.5,3.6,22.5,2274,85.6,9.7,4.7,0.0,14.4
9521.0,48711.0,8507.0,9.2,9.3,56.5,10.0,26.3,1.5,5.7,74.3,9.8,6.0,1.6,2.3,6.0,23.8,2547,81.7,10.8,7.1,0.4,4.2
11941.0,40375.0,3632.0,0.4,0.0,46.7,16.3,26.2,5.8,5.0,79.8,7.2,3.1,1.2,1.8,7.0,28.7,2916,83.8,11.5,4.8,0.0,5.4
18695.0,49455.0,5724.0,1.4,0.5,62.1,8.9,20.7,4.3,4.0,76.4,4.8,6.9,0.3,0.9,10.6,26.5,1228,79.6,15.3,5.1,0.0,8.6
17081.0,20775.0,2983.0,17.4,18.9,44.7,18.1,26.1,5.3,5.8,42.7,9.3,5.4,35.7,1.4,5.5,20.5,2027,84.0,8.7,7.4,0.0,5.8
22014.0,72114.0,10322.0,5.6,9.0,63.8,6.1,24.8,2.5,2.9,66.7,5.4,17.2,0.5,0.0,10.3,34.7,2199,78.2,13.7,8.1,0.0,5.0
19004.0,53254.0,7714.0,8.0,14.6,61.0,7.5,23.3,2.8,5.4,75.9,0.5,7.7,0.4,1.7,13.7,27.9,2602,84.1,9.9,6.1,0.0,6.0
30745.0,51792.0,6520.0,6.6,2.8,49.5,10.0,31.6,1.3,7.5,62.6,5.8,16.8,4.4,2.1,8.4,30.7,2227,88.8,7.4,3.8,0.0,5.6
16752.0,45386.0,3736.0,2.8,1.0,51.8,9.4,32.8,2.1,4.1,65.4,7.3,11.5,3.3,2.9,9.7,29.4,1679,84.3,9.6,6.0,0.0,7.2
4879.0,29411.0,3315.0,9.2,6.8,46.3,14.5,21.3,7.1,10.7,67.2,9.5,7.1,7.9,2.0,6.3,25.0,2825,84.4,9.0,6.6,0.0,6.5
15297.0,47614.0,8078.0,11.9,13.3,60.0,8.4,23.5,0.4,7.7,56.6,10.8,16.1,8.2,3.0,5.3,27.0,1324,86.3,5.6,8.2,0.0,6.6
19995.0,61045.0,7750.0,1.1,1.0,62.0,7.4,28.7,0.6,1.3,76.7,2.0,9.1,0.0,0.5,11.7,30.2,2209,83.9,8.8,7.0,0.3,6.8
13777.0,70778.0,9006.0,0.6,0.0,58.6,7.9,29.0,1.5,2.9,74.8,4.9,6.3,1.3,0.0,12.7,27.7,2379,79.5,14.3,6.2,0.0,5.3
11864.0,34685.0,3832.0,6.2,2.7,44.3,10.5,24.1,8.4,12.7,68.8,9.8,11.8,2.4,1.3,5.9,25.4,1753,80.9,14.8,4.3,0.0,5.3
7210.0,38444.0,5429.0,12.9,16.1,56.4,7.4,29.2,3.3,3.7,84.9,2.8,2.9,0.7,0.4,8.4,24.6,1814,82.9,12.1,5.0,0.0,8.2
16894.0,51280.0,7517.0,1.2,1.0,57.5,9.7,21.0,6.3,5.5,76.2,4.0,11.5,3.3,0.0,5.1,28.4,2172,84.3,12.7,3.0,0.0,6.9
8507.0,41865.0,4604.0,6.3,4.1,51.9,9.2,28.3,4.0,6.6,81.5,4.8,7.2,1.2,0.8,4.5,29.7,2944,83.0,12.3,4.7,0.0,4.1
21533.0,36493.0,3101.0,3.4,1.5,51.5,15.2,24.8,3.9,4.6,78.4,6.5,8.4,0.6,1.5,4.6,26.4,2177,82.9,12.8,4.4,0.0,6.1
4247.0,35836.0,3695.0,9.6,8.0,42.0,14.2,25.7,5.4,12.7,81.0,8.4,4.7,0.8,1.6,3.6,27.4,2833,82.4,13.4,3.4,0.8,3.8
10098.0,43897.0,3228.0,1.0,0.0,52.5,17.0,23.8,1.1,5.7,80.9,5.4,4.7,0.8,0.6,7.5,25.8,2560,80.2,14.4,5.5,0.0,5.2
13049.0,55746.0,8275.0,3.0,2.0,61.8,10.4,24.1,0.3,3.4,83.6,2.3,5.9,1.0,0.0,7.1,28.2,1284,85.6,11.0,3.0,0.5,4.4
11781.0,35454.0,6985.0,5.5,4.4,35.1,15.4,29.0,7.8,12.7,82.9,6.1,4.3,1.1,2.0,3.7,27.4,1879,83.7,10.0,5.2,1.2,10.4
11507.0,36867.0,3863.0,10.3,9.4,48.0,13.0,25.9,6.4,6.8,83.9,5.3,4.2,0.6,0.5,5.5,26.2,1822,81.7,13.1,5.2,0.0,7.1
21832.0,57398.0,7143.0,3.0,5.7,56.3,4.3,28.4,3.3,7.6,82.2,8.0,4.8,0.8,0.6,3.6,27.2,1638,81.9,13.3,4.8,0.0,2.7
23318.0,49065.0,6085.0,2.3,0.0,61.1,9.3,22.1,5.1,2.4,69.3,8.6,14.5,1.0,1.1,5.5,31.7,2213,79.0,16.9,4.1,0.0,6.4
6290.0,49033.0,6829.0,8.4,12.1,60.9,11.4,23.9,1.9,1.9,61.2,3.2,16.7,12.5,0.9,5.6,26.3,2677,84.1,9.9,6.0,0.0,6.4
11339.0,46093.0,5314.0,6.2,6.4,49.3,15.4,25.8,5.0,4.4,79.1,6.5,7.8,2.0,2.0,2.6,23.9,2254,83.2,10.3,6.5,0.0,5.7
7826.0,28039.0,3203.0,11.4,12.6,27.1,22.5,28.2,7.0,15.1,77.3,8.4,6.3,0.5,4.8,2.7,27.5,1886,84.3,8.3,7.1,0.3,10.5
11075.0,23924.0,3103.0,14.9,18.0,31.2,16.1,27.0,8.9,16.8,80.3,9.7,6.1,0.8,1.4,1.8,27.4,2324,85.2,10.5,4.3,0.0,11.5
7422.0,24662.0,3203.0,11.8,21.2,26.9,22.8,26.0,6.3,18.1,83.8,6.2,1.5,2.2,0.8,5.6,25.4,2154,85.8,10.3,3.9,0.0,8.6
11400.0,38482.0,3900.0,6.4,10.3,44.5,10.3,27.6,6.0,11.6,77.2,9.7,7.3,1.0,2.7,2.1,27.0,1819,91.1,8.0,0.8,0.0,6.5
6982.0,34832.0,4658.0,7.7,20.3,38.9,14.8,25.5,8.0,12.8,81.2,7.4,3.7,1.3,1.6,4.8,28.7,1786,90.1,6.7,2.1,1.1,7.9
7801.0,37813.0,5203.0,5.8,1.6,49.2,14.0,24.4,7.3,5.1,72.4,6.3,7.7,2.6,1.4,9.5,28.2,3158,78.1,13.9,6.4,1.7,8.0
12048.0,27323.0,2494.0,9.3,9.9,34.5,22.1,25.8,10.6,7.0,85.5,3.3,6.7,0.6,0.0,3.8,26.2,2020,83.5,11.5,5.0,0.0,6.7
6812.0,35244.0,3849.0,8.5,10.4,47.9,9.8,24.8,8.3,9.2,83.5,6.2,4.8,0.0,2.0,3.5,25.0,1719,82.3,12.3,5.5,0.0,4.1
4542.0,33568.0,2377.0,4.9,5.3,45.5,11.9,23.9,11.1,7.6,86.2,4.2,3.1,0.2,0.0,6.3,26.5,2289,82.7,15.6,1.7,0.0,6.1
3753.0,36570.0,3546.0,4.3,4.4,46.6,9.3,27.6,7.5,8.9,79.7,6.2,7.2,2.0,1.9,3.0,26.9,1789,89.0,8.5,2.5,0.0,9.4
22149.0,50672.0,6096.0,1.3,0.0,58.0,11.5,20.9,3.7,5.9,73.8,6.7,10.8,3.2,1.7,3.9,27.7,1951,87.5,7.4,4.6,0.5,6.6
14969.0,54759.0,5564.0,1.4,1.8,54.4,7.4,24.9,7.0,6.3,78.3,4.0,11.0,0.9,1.0,4.8,29.2,1780,83.5,10.4,6.1,0.0,3.3
15875.0,63246.0,8322.0,1.2,0.0,57.4,7.1,25.6,4.3,5.6,77.9,4.6,10.8,1.0,0.0,5.7,25.7,2006,86.4,9.8,3.8,0.0,3.0
8320.0,45507.0,5809.0,1.3,0.0,52.2,8.3,28.0,6.0,5.4,80.5,3.4,10.0,0.5,1.9,3.6,29.9,1708,86.4,11.2,2.3,0.0,9.1
